"id","from_book","from_chapter","from_verse","to_book","to_chapter_start","to_verse_start","to_chapter_end","to_verse_end","votes"
"45971","5","32","10","20","7","2","7","2","5"
"45972","5","32","10","45","3","2","3","2","3"
"45973","5","32","11","23","46","4","46","4","8"
"45974","5","32","11","2","19","4","19","4","9"
"45975","5","32","11","58","11","3","11","3","2"
"45976","5","32","11","23","31","5","31","5","2"
"45977","5","32","11","66","12","4","12","4","2"
"45978","5","32","11","23","40","31","40","31","4"
"45979","5","32","11","23","63","9","63","9","5"
"45980","5","32","12","19","27","11","27","11","2"
"45981","5","32","12","23","46","4","46","4","6"
"45982","5","32","12","23","63","9","63","13","3"
"45983","5","32","12","23","44","7","44","8","4"
"45984","5","32","12","5","32","39","32","39","2"
"45985","5","32","12","19","78","52","78","53","6"
"45986","5","32","12","16","9","12","9","12","2"
"45987","5","32","12","19","78","14","78","14","3"
"45988","5","32","12","23","43","11","43","12","3"
"45989","5","32","12","19","80","1","80","1","1"
"45990","5","32","12","19","136","16","136","16","3"
"45991","5","32","12","5","1","31","1","31","3"
"45992","5","32","13","26","21","17","21","17","3"
"45993","5","32","13","5","33","26","33","26","5"
"45994","5","32","13","5","33","29","33","29","5"
"45995","5","32","13","19","81","16","81","16","6"
"45996","5","32","13","23","58","14","58","14","10"
"45997","5","32","13","18","29","6","29","6","9"
"45998","5","32","13","26","36","2","36","2","5"
"45999","5","32","13","23","48","21","48","21","4"
"46000","5","32","14","23","7","15","7","15","2"
"46001","5","32","14","18","20","17","20","17","2"
"46002","5","32","14","40","26","28","26","29","2"
"46003","5","32","14","19","22","12","22","12","2"
"46004","5","32","14","1","49","11","49","11","6"
"46005","5","32","14","10","17","29","17","29","2"
"46006","5","32","14","26","39","18","39","18","2"
"46007","5","32","14","23","7","22","7","22","2"
"46008","5","32","14","30","4","1","4","1","2"
"46009","5","32","14","43","6","55","6","56","2"
"46010","5","32","14","33","7","14","7","14","2"
"46011","5","32","14","1","18","8","18","8","2"
"46012","5","32","14","19","147","14","147","14","4"
"46013","5","32","14","19","81","16","81","16","4"
"46014","5","32","14","7","5","25","5","25","2"
"46015","5","32","15","10","22","47","22","47","3"
"46016","5","32","15","19","89","26","89","26","6"
"46017","5","32","15","19","95","1","95","1","3"
"46018","5","32","15","19","18","46","18","46","2"
"46019","5","32","15","44","9","5","9","5","2"
"46020","5","32","15","44","28","27","28","27","6"
"46021","5","32","15","24","5","7","5","7","3"
"46022","5","32","15","5","31","16","31","16","4"
"46023","5","32","15","45","2","4","2","5","3"
"46024","5","32","15","23","44","2","44","2","3"
"46025","5","32","15","5","6","10","6","12","3"
"46026","5","32","15","5","32","4","32","4","4"
"46027","5","32","15","5","33","26","33","26","3"
"46028","5","32","15","9","2","29","2","29","6"
"46029","5","32","15","24","5","28","5","28","5"
"46030","5","32","15","19","73","7","73","7","4"
"46031","5","32","15","24","2","5","2","5","3"
"46032","5","32","15","5","8","10","8","14","4"
"46033","5","32","15","5","32","6","32","6","4"
"46034","5","32","15","19","17","10","17","10","3"
"46035","5","32","15","23","1","4","1","4","4"
"46036","5","32","15","28","13","6","13","6","9"
"46037","5","32","15","18","15","27","15","27","3"
"46038","5","32","15","5","31","20","31","20","12"
"46039","5","32","15","16","9","25","9","25","4"
"46040","5","32","15","19","119","70","119","70","3"
"46041","5","32","15","5","33","5","33","5","7"
"46042","5","32","15","23","6","10","6","10","4"
"46043","5","32","16","3","18","27","18","27","2"
"46044","5","32","16","34","1","1","1","2","2"
"46045","5","32","16","12","23","13","23","13","2"
"46046","5","32","16","11","14","22","14","22","2"
"46047","5","32","16","19","78","58","78","58","4"
"46048","5","32","16","5","7","25","7","25","2"
"46049","5","32","16","46","10","22","10","22","3"
"46050","5","32","16","5","5","9","5","9","2"
"46051","5","32","17","66","9","20","9","20","2"
"46052","5","32","17","46","8","4","8","4","2"
"46053","5","32","17","5","28","64","28","64","5"
"46054","5","32","17","7","5","8","5","8","5"
"46055","5","32","17","46","10","19","10","20","2"
"46056","5","32","17","24","10","15","10","15","2"
"46057","5","32","17","54","4","1","4","1","3"
"46058","5","32","17","19","106","37","106","38","3"
"46059","5","32","17","3","17","7","17","7","4"
"46060","5","32","17","5","32","21","32","21","3"
"46061","5","32","17","23","44","8","44","8","3"
"46062","5","32","18","5","32","15","32","15","3"
"46063","5","32","18","28","8","14","8","14","3"
"46064","5","32","18","5","8","14","8","14","3"
"46065","5","32","18","24","2","32","2","32","5"
"46066","5","32","18","5","32","4","32","4","4"
"46067","5","32","18","5","6","12","6","12","3"
"46068","5","32","18","19","44","20","44","22","3"
"46069","5","32","18","19","106","21","106","21","4"
"46070","5","32","18","24","3","21","3","21","2"
"46071","5","32","18","19","9","17","9","17","3"
"46072","5","32","18","23","22","10","22","11","3"
"46073","5","32","18","5","8","19","8","19","3"
"46074","5","32","18","23","17","10","17","10","8"
"46075","5","32","18","5","8","11","8","11","3"
"46076","5","32","19","3","26","11","26","11","2"
"46077","5","32","19","24","11","15","11","15","2"
"46078","5","32","19","25","2","6","2","6","2"
"46079","5","32","19","23","1","2","1","2","3"
"46080","5","32","19","19","78","59","78","59","2"
"46081","5","32","19","19","5","4","5","4","3"
"46082","5","32","19","38","11","8","11","8","2"
"46083","5","32","19","7","2","14","2","14","3"
"46084","5","32","19","19","10","3","10","3","2"
"46085","5","32","19","24","44","21","44","23","2"
"46086","5","32","19","19","106","40","106","40","4"
"46087","5","32","19","19","82","6","82","7","2"
"46088","5","32","19","66","3","16","3","16","2"
"46089","5","32","19","30","3","2","3","3","2"
"46090","5","32","20","40","11","16","11","17","2"
"46091","5","32","20","58","11","6","11","6","1"
"46092","5","32","20","18","13","24","13","24","2"
"46093","5","32","20","41","9","19","9","19","2"
"46094","5","32","20","5","32","5","32","5","4"
"46095","5","32","20","42","18","8","18","8","2"
"46096","5","32","20","23","64","7","64","7","2"
"46097","5","32","20","42","7","31","7","32","4"
"46098","5","32","20","40","17","17","17","17","2"
"46099","5","32","20","5","31","29","31","29","2"
"46100","5","32","20","23","30","9","30","9","2"
"46101","5","32","20","53","3","2","3","2","0"
"46102","5","32","20","18","34","29","34","29","2"
"46103","5","32","20","23","7","9","7","9","2"
"46104","5","32","20","5","31","17","31","18","5"
"46105","5","32","20","14","20","20","20","20","2"
"46106","5","32","20","23","65","2","65","5","2"
"46107","5","32","20","24","18","17","18","17","2"
"46108","5","32","20","28","9","12","9","12","2"
"46109","5","32","21","19","78","58","78","58","10"
"46110","5","32","21","60","2","9","2","10","6"
"46111","5","32","21","11","16","13","16","13","11"
"46112","5","32","21","24","14","22","14","22","8"
"46113","5","32","21","44","11","15","11","15","7"
"46114","5","32","21","5","32","16","32","16","10"
"46115","5","32","21","46","10","22","10","22","7"
"46116","5","32","21","32","2","8","2","8","10"
"46117","5","32","21","28","1","10","1","10","8"
"46118","5","32","21","11","16","26","16","26","13"
"46119","5","32","21","45","10","19","10","19","34"
"46120","5","32","21","9","12","21","12","21","7"
"46121","5","32","21","19","31","6","31","6","9"
"46122","5","32","21","24","8","19","8","19","7"
"46123","5","32","21","24","10","8","10","8","6"
"46124","5","32","21","45","9","25","9","25","23"
"46125","5","32","21","45","11","11","11","14","17"
"46126","5","32","22","34","1","5","1","6","2"
"46127","5","32","22","19","21","9","21","9","2"
"46128","5","32","22","24","15","14","15","14","5"
"46129","5","32","22","23","54","10","54","10","2"
"46130","5","32","22","39","4","1","4","2","2"
"46131","5","32","22","19","97","3","97","3","2"
"46132","5","32","22","58","12","29","12","29","2"
"46133","5","32","22","23","24","19","24","20","3"
"46134","5","32","22","36","3","8","3","8","3"
"46135","5","32","22","19","144","5","144","5","2"
"46136","5","32","22","33","1","4","1","4","3"
"46137","5","32","22","19","83","14","83","14","2"
"46138","5","32","22","24","17","4","17","4","3"
"46139","5","32","22","23","66","15","66","16","2"
"46140","5","32","22","4","16","35","16","35","3"
"46141","5","32","22","53","1","8","1","8","2"
"46142","5","32","22","18","9","5","9","6","3"
"46143","5","32","22","40","23","33","23","33","1"
"46144","5","32","22","26","36","5","36","5","2"
"46145","5","32","22","24","4","4","4","4","2"
"46146","5","32","22","41","9","43","9","48","1"
"46147","5","32","22","19","46","2","46","2","2"
"46148","5","32","22","40","10","28","10","28","2"
"46149","5","32","22","23","24","6","24","6","2"
"46150","5","32","22","35","3","10","3","10","2"
"46151","5","32","22","23","30","33","30","33","2"
"46152","5","32","22","40","18","9","18","9","1"
"46153","5","32","22","19","86","13","86","13","3"
"46154","5","32","22","19","18","7","18","8","1"
"46155","5","32","22","25","2","3","2","3","2"
"46156","5","32","22","5","29","20","29","20","2"
"46157","5","32","22","25","4","11","4","11","6"
"46158","5","32","23","26","14","21","14","21","3"
"46159","5","32","23","24","15","2","15","3","2"
"46160","5","32","23","5","29","21","29","21","2"
"46161","5","32","23","3","26","24","26","24","3"
"46162","5","32","23","40","24","7","24","8","2"
"46163","5","32","23","5","28","15","28","15","3"
"46164","5","32","23","3","26","18","26","18","2"
"46165","5","32","23","19","7","12","7","13","4"
"46166","5","32","23","23","24","17","24","18","4"
"46167","5","32","23","25","3","13","3","13","3"
"46168","5","32","23","23","26","15","26","15","2"
"46169","5","32","23","26","5","16","5","16","5"
"46170","5","32","24","24","16","4","16","4","2"
"46171","5","32","24","24","15","3","15","3","2"
"46172","5","32","24","25","4","4","4","9","2"
"46173","5","32","24","35","3","5","3","5","2"
"46174","5","32","24","5","28","53","28","53","2"
"46175","5","32","24","26","14","21","14","21","2"
"46176","5","32","24","30","5","18","5","19","2"
"46177","5","32","24","26","14","15","14","15","2"
"46178","5","32","24","26","5","17","5","17","3"
"46179","5","32","24","19","91","6","91","6","2"
"46180","5","32","24","19","18","12","18","14","2"
"46181","5","32","24","23","65","25","65","25","2"
"46182","5","32","24","5","28","22","28","22","2"
"46183","5","32","24","30","9","3","9","3","2"
"46184","5","32","24","1","49","15","49","15","2"
"46185","5","32","24","3","26","22","26","22","5"
"46186","5","32","24","19","120","4","120","4","2"
"46187","5","32","24","25","5","10","5","10","2"
"46188","5","32","24","1","3","14","3","14","2"
"46189","5","32","24","24","14","18","14","18","2"
"46190","5","32","25","25","4","4","4","4","2"
"46191","5","32","25","24","9","21","9","21","2"
"46192","5","32","25","14","36","17","36","17","2"
"46193","5","32","25","3","26","36","26","37","2"
"46194","5","32","25","25","1","20","1","20","4"
"46195","5","32","25","23","30","16","30","16","2"
"46196","5","32","25","25","2","19","2","22","1"
"46197","5","32","25","47","7","5","7","5","2"
"46198","5","32","25","26","7","15","7","15","5"
"46199","5","32","26","5","28","64","28","64","5"
"46200","5","32","26","23","63","16","63","16","4"
"46201","5","32","26","3","26","38","26","38","3"
"46202","5","32","26","5","28","37","28","37","3"
"46203","5","32","26","3","26","33","26","33","3"
"46204","5","32","26","42","21","24","21","24","2"
"46205","5","32","26","5","28","25","28","25","3"
"46206","5","32","26","19","34","16","34","16","3"
"46207","5","32","26","5","4","27","4","27","3"
"46208","5","32","27","23","37","28","37","29","2"
"46209","5","32","27","23","10","8","10","15","2"
"46210","5","32","27","26","20","20","20","22","2"
"46211","5","32","27","38","1","14","1","15","3"
"46212","5","32","27","24","19","4","19","4","2"
"46213","5","32","27","23","37","10","37","10","2"
"46214","5","32","27","9","12","22","12","22","3"
"46215","5","32","27","27","4","30","4","37","2"
"46216","5","32","27","23","37","35","37","35","2"
"46217","5","32","27","6","7","9","7","9","3"
"46218","5","32","27","26","20","13","20","14","2"
"46219","5","32","27","2","32","12","32","12","3"
"46220","5","32","27","25","1","9","1","9","2"
"46221","5","32","27","23","47","7","47","7","2"
"46222","5","32","27","23","37","12","37","23","2"
"46223","5","32","27","19","140","8","140","8","3"
"46224","5","32","27","19","115","1","115","2","2"
"46225","5","32","27","4","14","15","14","16","4"
"46226","5","32","28","23","27","11","27","11","5"
"46227","5","32","28","28","4","6","4","6","5"
"46228","5","32","28","46","3","19","3","19","2"
"46229","5","32","28","40","13","14","13","15","2"
"46230","5","32","28","23","29","14","29","14","2"
"46231","5","32","28","19","81","12","81","12","3"
"46232","5","32","28","5","32","6","32","6","4"
"46233","5","32","28","18","28","28","28","28","5"
"46234","5","32","28","45","11","25","11","25","2"
"46235","5","32","28","20","1","7","1","7","5"
"46236","5","32","28","24","4","22","4","22","8"
"46237","5","32","28","24","8","9","8","9","2"
"46238","5","32","29","24","5","31","5","31","2"
"46239","5","32","29","19","107","43","107","43","5"
"46240","5","32","29","42","16","19","16","25","4"
"46241","5","32","29","28","14","9","14","9","8"
"46242","5","32","29","23","48","18","48","19","4"
"46243","5","32","29","23","10","3","10","3","4"
"46244","5","32","29","42","12","20","12","20","5"
"46245","5","32","29","42","19","41","19","42","6"
"46246","5","32","29","19","107","15","107","15","2"
"46247","5","32","29","23","47","7","47","7","4"
"46248","5","32","29","24","17","11","17","11","2"
"46249","5","32","29","19","81","13","81","13","10"
"46250","5","32","29","5","5","29","5","29","9"
"46251","5","32","29","25","1","9","1","9","2"
"46252","5","32","30","14","24","24","24","24","2"
"46253","5","32","30","19","44","12","44","12","3"
"46254","5","32","30","3","26","8","26","8","36"
"46255","5","32","30","23","50","1","50","1","1"
"46256","5","32","30","23","52","3","52","3","2"
"46257","5","32","30","6","23","10","23","10","23"
"46258","5","32","30","18","11","10","11","10","1"
"46259","5","32","30","23","30","17","30","17","14"
"46260","5","32","30","40","18","25","18","25","0"
"46261","5","32","30","9","14","15","14","17","2"
"46262","5","32","30","19","31","8","31","8","4"
"46263","5","32","30","7","3","8","3","8","2"
"46264","5","32","30","18","16","11","16","11","0"
"46265","5","32","30","7","7","22","7","23","3"
"46266","5","32","30","7","2","14","2","14","1"
"46267","5","32","31","9","4","8","4","8","3"
"46268","5","32","31","15","6","9","6","12","2"
"46269","5","32","31","9","2","2","2","2","3"
"46270","5","32","31","15","1","3","1","3","2"
"46271","5","32","31","27","3","29","3","29","2"
"46272","5","32","31","27","6","26","6","27","2"
"46273","5","32","31","15","7","20","7","21","2"
"46274","5","32","31","4","23","23","23","23","2"
"46275","5","32","31","2","14","25","14","25","4"
"46276","5","32","31","4","23","8","23","8","2"
"46277","5","32","31","27","2","47","2","47","3"
"46278","5","32","31","24","40","3","40","3","2"
"46279","5","32","32","40","11","24","11","24","3"
"46280","5","32","32","58","12","15","12","15","3"
"46281","5","32","32","26","16","45","16","51","5"
"46282","5","32","32","23","1","10","1","10","5"
